status,severity,fileName,dbId,dbPath,diskPath,dbSize,diskSize,dbModifiedAt,diskModifiedAt,supplierOffers,rawProducts,note
disk-new-unknown-to-db,info,To 天涵- W1123X333- ER太阳能地插灯- 下单文件- 20231011.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/玲姐下单合同/To 天涵- W1123X333- ER太阳能地插灯- 下单文件- 20231011.xlsx,,22104,,2023-12-20T08:21:57.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,To 康赛普-样品单-20230201.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/防潮灯/康赛普/To 康赛普-样品单-20230201.xlsx,,986387,,2024-04-23T07:42:58.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,To 晟高- W1123X333- ER太阳能地插灯- 下单文件- 20231011.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/玲姐下单合同/To 晟高- W1123X333- ER太阳能地插灯- 下单文件- 20231011.xlsx,,21870,,2026-04-28T09:19:16.030Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,TO 汇孚 Driver --UFO Highbay PANORAMA HV+志和+莱福德+飞利浦(2).xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/工矿灯-隆景/2024年4月/TO 汇孚 Driver --UFO Highbay PANORAMA HV+志和+莱福德+飞利浦(2).xlsx,,526539,,2024-05-24T09:32:13.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,TO 汇孚Driver --UFO Highbay PANORAMA(2)(1)隆景.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/工矿灯-隆景/2024年10月/TO 汇孚Driver --UFO Highbay PANORAMA(2)(1)隆景.xlsx,,3015240,,2024-10-14T12:54:08.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,To 江西瑞盛达- W1124X310- Homelight吸顶灯- 下单文件- 20240617.xls,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/瑞盛达/To 江西瑞盛达- W1124X310- Homelight吸顶灯- 下单文件- 20240617.xls,,498688,,2025-04-28T08:55:24.680Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,To 精友-W1122X011 太阳能灯 -工厂修改-删2款 (2).xls,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/精友/给客户报价/To 精友-W1122X011 太阳能灯 -工厂修改-删2款 (2).xls,,657408,,2022-10-25T07:04:01.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,To 陆佳-HF样册样品-230223.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/净化灯/路佳/To 陆佳-HF样册样品-230223.xlsx,,827846,,2023-11-22T09:23:04.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,TR Solar street light -20230328.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/凯晟德/2023年4月/TR Solar street light -20230328.xlsx,,319383,,2023-03-28T09:01:56.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,TR Solar street light -20230919.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/凯晟德/2023年9月/TR Solar street light -20230919.xlsx,,2634361,,2023-09-22T02:58:56.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,TR- R1 Qoutation to 20260512(1).xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/凯晟德/202605/TR-R1 一体路灯/TR- R1 Qoutation to 20260512(1).xlsx,,5126810,,2026-05-13T10:03:03.870Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,TR-CS Street light qoutation 20240521.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/凯晟德/2024年4月/汇孚2024产品报价更新/汇孚2024产品报价更新/TR-CS Street light qoutation 20240521.xlsx,,7332389,,2024-05-20T10:25:04.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,TR-ES Qoutation  20240521.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/凯晟德/2024年4月/汇孚2024产品报价更新/汇孚2024产品报价更新/TR-ES Qoutation  20240521.xlsx,,10352464,,2024-05-20T11:03:38.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,TR-ES Qoutation to 20230919低配.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/凯晟德/2023年9月/TR-ES Qoutation to 20230919低配.xlsx,,9809161,,2023-09-22T02:59:06.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,TR-ES Qoutation to 20230919高配.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/凯晟德/2023年9月/TR-ES Qoutation to 20230919高配.xlsx,,9809216,,2023-09-22T02:59:20.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,TR-ES Qoutation to 汇孚 20230711.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/凯晟德/2023年4月/TR-ES Qoutation to 汇孚 20230711.xlsx,,9648742,,2023-09-19T11:37:57.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,TR-ES02 Solar streetlight All in one Qoutation 20250427.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/凯晟德/202504报价/TR-ES02 Solar streetlight All in one Qoutation 20250427.xlsx,,6903820,,2025-04-27T07:00:42.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,TR-ES02 Solar streetlight All in one Qoutation 20251117更.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/凯晟德/202511香港展更新/TR-ES02 Solar streetlight All in one Qoutation 20251117更.xlsx,,6903786,,2025-11-18T02:40:29.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,TR01-E 0317.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/凯晟德/2023年4月/TR01-E 0317.xlsx,,2140652,,2023-03-17T03:44:24.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,TR08-Solar street light qoutation 20240521.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/凯晟德/2024年4月/汇孚2024产品报价更新/汇孚2024产品报价更新/TR08-Solar street light qoutation 20240521.xlsx,,1810564,,2024-05-21T16:07:27.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,TRS04 Quotation of intergrated Solar Street Light20230307.xls,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/凯晟德/2023年4月/TRS04 Quotation of intergrated Solar Street Light20230307.xls,,4021248,,2023-03-09T06:54:32.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,T泡 价格表 2024.03.29.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/光源/球泡灯管/合力/202404/T泡 价格表 2024.03.29.xlsx,,24804111,,2026-05-08T12:15:51.450Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,T泡各系列  汇总报价单-2024.10.13   .xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/光源/球泡灯管/合力/202410/T泡各系列  汇总报价单-2024.10.13   .xlsx,,53385,,2026-05-08T12:15:53.290Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,UFO-01HX90%230420.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/中屹/中山中屹 报价 20230626/UFO-01HX90%230420.xlsx,,5382008,,2023-09-19T11:39:09.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,UFO二代线性谐波应用参数.xls,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/伊特/伊特给 图片和技术资料/UFO 战神2代   线性/UFO二代线性谐波应用参数.xls,,20480,,2022-10-26T07:36:02.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,UFO伊特压铸新款装箱尺寸-带驱动.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/伊特/伊特给 图片和技术资料/战神工矿灯/UFO伊特压铸新款装箱尺寸-带驱动.xlsx,,1102548,,2022-05-25T10:18:34.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,UFO伊特压铸新款装箱尺寸-线性 - 出口.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/伊特/伊特给 图片和技术资料/战神工矿灯/UFO伊特压铸新款装箱尺寸-线性 - 出口.xlsx,,1548606,,2022-05-25T10:42:42.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Ultra Thin LED Magnetic Track Light - Wellux - 202210.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/磁吸灯/汇盈聚/汇盈聚超薄轨道灯/Ultra Thin LED Magnetic Track Light - Wellux - 202210.xlsx,,819469,,2022-10-17T10:18:57.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Ultra-thin Solar LED Street Lamp SL-D Quotation - Wellux - 202210.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/伊特/核价/泽俊太阳能路灯/Ultra-thin Solar LED Street Lamp SL-D Quotation - Wellux - 202210.xlsx,,4959930,,2022-10-17T06:24:28.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Wall Light + Spot Light + Ceiling Lamp + Dinning Lamp Quotation - Welfull 20250820.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/镜前灯/镜前灯-中山惠尔佳/墨西哥 报价 /Wall Light + Spot Light + Ceiling Lamp + Dinning Lamp Quotation - Welfull 20250820.xlsx,,22055805,,2025-08-20T09:35:08.160Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,weimei-吸顶灯-202410-汇孚 12款 4种价格.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/唯唯/weimei-吸顶灯-202410-汇孚 12款 4种价格.xlsx,,277207,,2025-10-14T14:45:50.910Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,weimei-吸顶灯-边环星空.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/唯唯/202403/weimei-吸顶灯-边环星空.xlsx,,1363488,,2024-05-10T12:27:29.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Welfull Wellux Decorative LED Bulbs Catalogues 2023.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/光源/灯丝灯/宝珑 异形泡/Welfull Wellux Decorative LED Bulbs Catalogues 2023.xlsx,,10493502,,2023-02-10T07:51:42.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Welfull(Wellux) Quotation of waterproof lighting fixture 2021-10-01.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/三防灯/普照/核价/普照H款 三防灯/Welfull(Wellux) Quotation of waterproof lighting fixture 2021-10-01.xlsx,,4293659,,2023-05-08T07:06:18.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,WELLUX FAN CEILING LAMP QUOTATION -2025.10.13 .xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/风扇灯/WELLUX FAN CEILING LAMP QUOTATION -2025.10.13 .xlsx,,3817819,,2025-10-22T06:16:22.870Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,WELLUX LED G9&R7S Quotation 2021.7.19.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/光源/G4G9/WELLUX LED G9&R7S Quotation 2021.7.19.xlsx,,214475,,2021-08-26T10:08:26.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Wellux Quotation of  Magnetic 20 Series-2021.11.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/磁吸灯/汇盈聚/磁吸灯 推广/发客户/Wellux Quotation of  Magnetic 20 Series-2021.11.xlsx,,14595522,,2022-03-29T08:59:42.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Wellux Quotation of  Magnetic 20 Series-2021.12.2.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/磁吸灯/汇盈聚/磁吸灯 推广/发客户/20系列/Wellux Quotation of  Magnetic 20 Series-2021.12.2.xlsx,,16106996,,2022-09-26T07:45:12.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Wellux Quotation of DOB Plastic Led Panel -2021-12-15.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/Wellux Quotation of DOB Plastic Led Panel -2021-12-15.xlsx,,2538345,,2022-01-21T08:24:48.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,wellux quotation of led linear fixture 20230823.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/博华/202304/博华的 5070 南美配置报价+ 3560 欧标的价格/博华南美线条灯核价/wellux quotation of led linear fixture 20230823.xlsx,,6036658,,2023-08-24T09:20:38.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Wellux Quotation of led panel 2022-10-19.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/大面板/新时达/新时达 高光效大面板灯/Wellux Quotation of led panel 2022-10-19.xlsx,,3065895,,2022-10-24T07:35:17.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Wellux Quotation of led panel-2022-1-10 new ERP.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/Wellux Quotation of led panel-2022-1-10 new ERP.xlsx,,2520227,,2022-01-13T08:05:33.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Wellux Quotation of Meanwell driver-2020.11.02.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/磁吸灯/汇盈聚/磁吸灯 推广/林姐给的/Wellux Quotation of Meanwell driver-2020.11.02.xlsx,,189534,,2022-03-29T07:15:03.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Wellux Quotation of Plastic LED Panel - ERP + Standard - 2022-3.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/发客户/Plastic LED Panel - ERP + Standard - Welfull Group/Wellux Quotation of Plastic LED Panel - ERP + Standard - 2022-3.xlsx,,876014,,2022-03-31T06:03:56.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Wellux Quotation of Raz 7182 LED IP65 Linear Light Quotation （20251112).xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/博华/202509/防水线条灯RAZ/Wellux Quotation of Raz 7182 LED IP65 Linear Light Quotation （20251112).xlsx,,3193772,,2025-11-12T06:55:21.410Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Wellux Quotation- Ordinary LED Track Light 2021-11-29.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/轨道灯/Wellux Quotation- Ordinary LED Track Light 2021-11-29.xlsx,,234577,,2021-12-02T03:43:56.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Wellux RMB Quotation of  Magnetic 20 Series-2021.12-01.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/磁吸灯/汇盈聚/磁吸灯 推广/发客户/20系列/Wellux RMB Quotation of  Magnetic 20 Series-2021.12-01.xlsx,,14595689,,2021-12-01T10:09:38.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,wellux 跨境电商2024产品目录报价 .xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/LED橱柜灯/暖光天启/wellux 跨境电商2024产品目录报价 .xlsx,,18332171,,2024-04-10T09:30:16.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Wellux-RMB Round Magnetic Lighting System Quotation-2021-12-1.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/磁吸灯/汇盈聚/磁吸灯 推广/发客户/圆系列/Wellux-RMB Round Magnetic Lighting System Quotation-2021-12-1.xlsx,,8084536,,2021-12-01T09:53:12.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,Wellux-Round Magnetic Lighting System Quotation-2021-12-2.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/磁吸灯/汇盈聚/磁吸灯 推广/发客户/圆系列/Wellux-Round Magnetic Lighting System Quotation-2021-12-2.xlsx,,8119717,,2022-03-29T08:36:48.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,woojong 宇中高虹产品清单-汇总-(20210225).xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/光源/球泡灯管/宇中/woojong 宇中高虹产品清单-汇总-(20210225).xlsx,,7452298,,2021-06-07T07:02:34.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,X02-2025-(0520).xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/弘跃/报价单/20504/X02-2025-(0520).xlsx,,159969,,2026-03-05T09:13:41.280Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,X05N款和X06N款2025(XGZ）+.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/弘跃/报价单/20504/X05N款和X06N款2025(XGZ）+.xlsx,,362306,,2025-06-27T05:59:52.800Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,X08-20wV6.0报价0826-光效1202023-1010.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/弘跃/报价单/X08-20wV6.0报价0826-光效1202023-1010.xlsx,,94544,,2024-03-20T09:59:16.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,X10款-2025(XGZ）+.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/弘跃/报价单/20504/X10款-2025(XGZ）+.xlsx,,162783,,2025-04-02T01:52:35.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,X10款2023新价 (汇孚最低促销价格).xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/弘跃/报价单/X10款2023新价 (汇孚最低促销价格).xlsx,,163038,,2024-10-25T09:21:54.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,X12款-2025(XGZ）+.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/弘跃/报价单/20504/X12款-2025(XGZ）+.xlsx,,35886,,2025-06-18T03:44:49.570Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,X12款2023新价2023-11-14.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/弘跃/报价单/X12款2023新价2023-11-14.xlsx,,33624,,2024-03-20T09:58:57.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,X12款2023新价2023-7-28.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/弘跃/报价单/X12款2023新价2023-7-28.xlsx,,33506,,2025-06-18T07:00:09.050Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,X14款2024新价.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/弘跃/报价单/X14款2024新价.xlsx,,45701,,2024-10-24T08:15:31.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,X17款2023新价.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/弘跃/报价单/X17款2023新价.xlsx,,353549,,2023-10-13T13:41:32.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,X17款2024-6新价 -（0709跟新）.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/弘跃/报价单/20504/X17款2024-6新价 -（0709跟新）.xlsx,,704104,,2025-04-02T01:52:45.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,X18款-2025(XGZ）+.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/弘跃/报价单/20504/X18款-2025(XGZ）+.xlsx,,71902,,2025-06-27T03:55:48.900Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,X19.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/弘跃/报价单/20504/X19.xlsx,,904652,,2025-10-14T14:35:51.270Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,XE款最新报价20230307.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/弘跃/报价单/XE款最新报价20230307.xlsx,,388745,,2023-10-14T02:46:17.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,XJ-吸顶灯报价单24.06.13 心杰.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/心杰/XJ-吸顶灯报价单24.06.13 心杰.xlsx,,3942639,,2024-09-01T07:28:59.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,XJ-多功能窄边吸顶灯报价单24-D.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/心杰/XJ-多功能窄边吸顶灯报价单24-D.xlsx,,1593263,,2024-10-21T10:40:40.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,XJ-多功能面板灯出厂含税单价   06.13 心杰.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/心杰/XJ-多功能面板灯出厂含税单价   06.13 心杰.xlsx,,2187623,,2024-11-05T07:30:55.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,XMT  Small Bulkhead Price（小型防潮灯  )11-04(1).xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/防潮灯/中山湘特/XMT  Small Bulkhead Price（小型防潮灯  )11-04(1).xlsx,,858075,,2025-08-13T07:13:24.910Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,XSD20230304汇浮.xls,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/大面板/新时达/XSD20230304汇浮.xls,,19456,,2023-04-14T11:51:01.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,XT1-线条灯报价单-2026.3.30_核价.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202512/XT1-线条灯报价单-2026.3.30_核价.xlsx,,802394,,2026-04-08T08:01:39.700Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,XT1-线条灯报价单-2026.3.30.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202512/XT1-线条灯报价单-2026.3.30.xlsx,,1340827,,2026-04-08T08:01:42.630Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,XT12迭代14小方块拼接过认证线条灯报价单2025.3.1.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202504/XT12迭代14小方块拼接过认证线条灯报价单2025.3.1.xlsx,,1364343,,2025-07-22T11:40:25.710Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,XT14系列报价单-2026.3.30.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202512/XT14系列报价单-2026.3.30.xlsx,,1340200,,2026-04-07T09:34:15.010Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,XYJ High  lumen Solar Wall light SOL-BD-MG 20240621.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/欣益进/XYJ High  lumen Solar Wall light SOL-BD-MG 20240621.xlsx,,125683,,2024-09-03T07:48:03.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,XYJ Solar light 2024308 .xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/欣益进/20240308价格更新/XYJ Solar light 2024308 .xlsx,,3272295,,2024-04-14T05:23:13.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,XYJ Solar light 2024308 .xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/欣益进/XYJ Solar light 2024308 .xlsx,,3262647,,2024-03-08T08:23:40.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,YIPU Ceiling lamp 2023.11.7  Quotation.xlsx,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/亦普/YIPU Ceiling lamp 2023.11.7  Quotation.xlsx,,702777,,2023-11-07T03:45:42.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,info,zeus 报价20240530.xls,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/博华/博华 20240531/zeus 报价20240530.xls,,3184640,,2024-05-31T06:22:13.000Z,,,File exists on hard drive but has no DB path/name/size match.
